query_id;iteration;mg;sg;question;truth;full_answer;accuracy;;;;;;;;;;;;;;;
O_09_D;4;MG2;SG2;If I'm aggregating data by 12-months periods, which drill-down paths are available?;[['Date_Year', 'Date_4Month_Period', 'Date_Month_In_Year', 'Date_Date'], ['Date_Year', 'Date_Semester', 'Date_Quarter', 'Date_Month_In_Year', 'Date_Date']];"Motivation: ""The 12-month period corresponds to the Year level in the Date hierarchy. From Year, there are three drill-down paths through RollUpArcs, each leading to finer-grained time attributes such as Semester, Quarter, and 4-Month Period, then to Month In Year and finally Date.""
Full: ""From the 12-month period (Year), it is possible to drill down to semesters, quarters, or four-month periods, and then to months in year and individual dates.""
Structured: 
  - [""Date_Year"", ""Date_Semester"", ""Date_Quarter"", ""Date_Month_In_Year"", ""Date_Date""]
  - [""Date_Year"", ""Date_4Month_Period"", ""Date_Month_In_Year"", ""Date_Date""]";1;;;;;;;;;;;;;;;
O_09_D;5;MG2;SG2;If I'm aggregating data by 12-months periods, which drill-down paths are available?;[['Date_Year', 'Date_4Month_Period', 'Date_Month_In_Year', 'Date_Date'], ['Date_Year', 'Date_Semester', 'Date_Quarter', 'Date_Month_In_Year', 'Date_Date']];"Full: ""When aggregating data by 12-month periods (yearly aggregation), drill-down paths available go from Year to Semester, Quarter, 4-Month Period, Month In Year, Month, Week, and Date.""
Motivation: ""In the Time hierarchy, Year is the coarsest level (aggregating 12 months). From it, the RollUpArc relationships show connections to Semester, Quarter, and 4-Month Period, and successively down to Month In Year, Month, Week, and Date.""
Structured: 
  - [""Date_Year"", ""Date_Semester"", ""Date_Quarter"", ""Date_Month_In_Year"", ""Date_Date""]
  - [""Date_Year"", ""Date_4Month_Period"", ""Date_Month_In_Year"", ""Date_Date""]
  - [""Date_Year"", ""Date_Semester"", ""Date_Quarter"", ""Date_Month"", ""Date_Week"", ""Date_Date""]";0.8;;;;;;;;;;;;;;;
O_10;1;MG1;SG1;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is one drill-down path available from Macro Color, which consists of Color and SKU, meaning you can move from aggregated data by Macro Color down to detailed data by Color and then by individual SKU.""
Motivation: ""In the SKU hierarchy, Macro Color rolls up from Color, which in turn rolls up from SKU; thus, the drill-down path from Macro Color is composed of Color and SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;2;MG1;SG1;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From Macro Color, the available drill-down path consists of the following list of attributes: Color, SKU.""
Motivation: ""By inspecting the SKU hierarchy, Macro Color rolls up from Color, and in turn Color rolls up from SKU, thus forming a single drill-down path from Macro Color to SKU through Color.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;3;MG1;SG1;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from Macro Color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""The Macro Color attribute rolls down to Color, which in turn rolls down to SKU, defining a single path of finer granularity from Macro Color.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;4;MG1;SG1;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is one drill-down path from Macro Color, which goes down to Color and then to SKU.""
Motivation: ""In the SKU hierarchy, Macro Color rolls down to Color, which in turn rolls down to SKU; this defines the available drill-down path starting from Macro Color.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;5;MG1;SG1;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from Macro Color, which consists of the following list of attributes: Color and SKU.""
Motivation: ""In the SKU hierarchy, Macro Color is a coarser level above Color, which in turn rolls down to SKU; therefore, the available drill-down path starts from Macro Color and proceeds through Color to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;1;MG1;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From Macro Color you can drill down to Color, then to SKU, the base level of the product hierarchy.""
Motivation: ""In the SKU hierarchy, there is a roll-up path from Color to Macro Color, and from SKU to Color. Therefore, the inverse drill-down path starting from Macro Color goes through Color down to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;2;MG1;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""The SKU hierarchy shows a roll-up from Color to Macro Color, and from SKU to Color. Thus, the unique drill-down path starting from Macro Color is Macro Color → Color → SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;3;MG1;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""  
Motivation: ""Macro color rolls down to color, which in turn rolls down to SKU according to the roll-up arcs in the SKU hierarchy.""  
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;4;MG1;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From Macro Color, the available drill-down path is through Color down to SKU, meaning you can analyze data at color and individual product levels.""
Motivation: ""In the SKU hierarchy, Macro Color rolls down to Color, which further rolls down to SKU through the chain SKU_SKU → SKU_Color → SKU_Macro_Color. Therefore, starting from Macro Color, the drill-down path reaches Color and then SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;5;MG1;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""The attribute Macro Color rolls up from Color, and Color in turn rolls up from SKU in the SKU hierarchy, so the drill-down path starts at Macro Color and proceeds through Color to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;1;MG2;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""Macro Color rolls down to Color through a RollUpArc, and Color rolls down to SKU, which is the lowest level in the product hierarchy.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;2;MG2;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""Each path is shown as an ordered list of attributes connected by roll-up arcs, starting from the coarsest level up to the finest one. The Macro Color attribute rolls down to Color, which in turn rolls down to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;3;MG2;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from macro color, which consists of the following list of attributes: Color, SKU.""
Motivation: ""Macro Color is rolled down to Color through a RollUpArc, and Color is rolled down to SKU through another RollUpArc, forming the single path.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;4;MG2;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Motivation: ""Macro Color is part of the Product hierarchy, specifically it is the coarser level above Color. Since roll-up arcs connect SKU_SKU to SKU_Color and SKU_Color to SKU_Macro_Color, available drill-down paths from Macro Color go toward Color and then down to SKU.""  
Full: ""From Macro Color you can drill down to Color and then to SKU to reach finer levels of product detail.""  
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10;5;MG2;SG2;If I'm aggregating data by macro color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from Macro Color, which consists of the following list of attributes Color and SKU.""
Motivation: ""By following the RollUpArc relations in the Product hierarchy, Macro Color rolls down to Color and then to SKU, forming a single drill-down path from the coarsest to the finest level.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;1;MG1;SG1;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is one main drill-down path from Color, going down to the finer level SKU through the attribute hierarchy: Color rolls down to SKU.""
Motivation: ""In the SKU hierarchy, SKU_Color is connected via a roll-up arc to SKU_Macro_Color, and SKU_SKU rolls up to SKU_Color. Therefore, starting from Color, one can drill down to SKU.""
Structured: 
  - [""SKU_Color"", ""SKU_SKU""]";0.8000000000000002;;;;;;;;;;;;;;;
O_10_D;2;MG1;SG1;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from color, which consists of the following list of attributes: Macro Color, Color, SKU.""
Motivation: ""In the SKU hierarchy, Color rolls up to Macro Color and rolls down to SKU. Therefore, starting from groups of Color, the available drill-down leads to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;3;MG1;SG1;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From color you can drill down to the finer level SKU, since in the product hierarchy color rolls up to macro color upward and to SKU downward, forming the path Color to SKU.""
Motivation: ""The ontology shows that SKU_Color has a RollUpArc to SKU_Macro_Color, so Color is coarser than SKU. Thus, the available drill-down path starting from Color moves toward finer detail represented by SKU.""
Structured: 
  - [""SKU_Color"", ""SKU_SKU""]";0.8000000000000002;;;;;;;;;;;;;;;
O_10_D;4;MG1;SG1;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From color, there is one drill-down path that allows for a more detailed analysis by product SKU, consisting of the sequence Color, SKU.""
Motivation: ""In the SKU hierarchy, color is a level that rolls up to macro color and is connected downward to SKU through the SKU_SKU attribute path. Thus, the drill-down path is from color to SKU.""
Structured: 
  - [""SKU_Color"", ""SKU_SKU""]";0.8000000000000002;;;;;;;;;;;;;;;
O_10_D;5;MG1;SG1;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From color, there is only one drill-down path that allows moving from Macro Color to Color and then to SKU.""  
Motivation: ""The schema shows that SKU_Color rolls up to SKU_Macro_Color, forming a hierarchy where Macro Color is coarser than Color. Following this path, we can drill down from color groups to individual SKUs.""  
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;1;MG1;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from Color, which consists of the following list of attributes: Macro Color, Color, SKU.""
Motivation: ""In the SKU hierarchy, there is a RollUpArc from Color to Macro Color and from SKU to Color, so the corresponding drill-down path goes from Macro Color to Color to SKU.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;2;MG1;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is one available drill-down path from color, consisting of Macro Color and then SKU.""  
Motivation: ""The ontology shows a RollUpArc from Color to Macro Color, indicating that Macro Color is a coarser level. Since SKU rolls up to Color, the drill-down direction goes from Color to SKU through Macro Color, forming the path Color – Macro Color – SKU.""  
Structured: 
  - [""SKU_Color"", ""SKU_Macro_Color"", ""SKU_SKU""]";0.6666666666666666;;;;;;;;;;;;;;;
O_10_D;3;MG1;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""From color, data can be drilled down through macro color to individual SKU, so the available drill-down path is from Macro Color to Color to SKU.""
Motivation: ""In the SKU hierarchy, there is a roll-up path from Color to Macro Color, meaning the drill-down direction goes from Macro Color to Color. The SKU_SKU attribute rolls up to Color, so further drill-down reaches the SKU level.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;4;MG1;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from color, which consists of the following list of attributes: Macro Color, Color, SKU.""
Motivation: ""The SKU hierarchy shows a roll-up from Color to Macro Color, and the fact tables using SKU as a dimension allow drill-down from Color to SKU through this path.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
O_10_D;5;MG1;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from color, which consists of the following list of attributes Color and SKU.""
Motivation: ""The schema shows that SKU_Color rolls up to SKU_Macro_Color and is linked to SKU_SKU, allowing a drill-down from Color to SKU.""
Structured: 
  - [""SKU_Color"", ""SKU_SKU""]";0.8000000000000002;;;;;;;;;;;;;;;
O_10_D;1;MG2;SG2;If I'm aggregating data by groups of color, which drill-down paths are available?;[['SKU_Macro_Color', 'SKU_Color', 'SKU_SKU']];"Full: ""There is only one drill-down path from color, which consists of the following list of attributes: Macro Color, Color, SKU.""
Motivation: ""In the Product hierarchy, Color rolls up to Macro Color and down to SKU (through the roll-up arcs SKU_SKU → SKU_Color → SKU_Macro_Color). Therefore, the available drill-down from Macro Color or Color is along this chain.""
Structured: 
  - [""SKU_Macro_Color"", ""SKU_Color"", ""SKU_SKU""]";1;;;;;;;;;;;;;;;
